CIRCUITO,NODO1_ID,NODO2_ID,geometry
NSA23L14,19039189,19039190,"LINESTRING Z (-74.92877145800003 5.581059417000006 10, -74.92944627600002 5.58051879300001 10)"
FLR23L15,19057354,19057355,"LINESTRING Z (-75.01325500000002 5.512101175999987 10, -75.014523999 5.5100008559999765 10)"
NSA23L12,19061209,19061210,"LINESTRING Z (-74.84975886699999 5.603760535999982 10, -74.84972302099999 5.603699858000027 10)"
NSA23L12,19061293,19061294,"LINESTRING Z (-74.85278182500002 5.685963314999981 10, -74.85220373200002 5.6871023360000095 10)"
NSA23L14,19057934,19058195,"LINESTRING Z (-74.94533086000001 5.620343379000019 10, -74.94478908299999 5.620994742999983 10)"
NSA23L12,19061305,19061139,"LINESTRING Z (-74.87163050800001 5.604056789000026 10, -74.87243361100002 5.607073395999976 10)"
NSA23L14,19058089,19058121,"LINESTRING Z (-74.90817018899997 5.659880523000027 10, -74.904632381 5.664211937999994 10)"
NSA23L12,19061597,19061598,"LINESTRING Z (-74.85777156900002 5.623982237999996 10, -74.85542628000002 5.623320884000009 10)"
NSA23L14,19058006,19058008,"LINESTRING Z (-74.92779061599998 5.635993429999985 10, -74.92762701100003 5.635596120999992 10)"
NSA23L12,19061142,19061429,"LINESTRING Z (-74.87363945499999 5.611403584000016 10, -74.874256893 5.612947495000014 10)"
NSA23L14,19058225,19058226,"LINESTRING Z (-74.94175268999999 5.721625123000024 10, -74.94326665800003 5.722073564000027 10)"
FLR23L15,19100285,19057397,"LINESTRING Z (-74.98526582300002 5.542723199000022 10, -74.986438572 5.542648731999975 10)"
FLR23L15,19100269,19057383,"LINESTRING Z (-74.99371565899997 5.527619829999992 10, -74.993974294 5.5312806989999785 10)"
NSA23L12,19061148,19061147,"LINESTRING Z (-74.84372123000003 5.548845345000018 10, -74.84130658599997 5.548241625000003 10)"
NSA23L12,19061264,19061265,"LINESTRING Z (-74.86627361199999 5.646305000999973 10, -74.86634952700001 5.646266434999973 10)"
NSA23L14,19057850,19058188,"LINESTRING Z (-74.89587027599998 5.573197422000021 10, -74.89620195999998 5.572769420999975 10)"
NSA23L12,19061029,19061031,"LINESTRING Z (-74.79156691100002 5.614384003999987 10, -74.79101726300001 5.615406498000027 10)"
FLR23L15,19100300,19057502,"LINESTRING Z (-74.99590073600001 5.610256745000015 10, -74.99910833899997 5.612286128999983 10)"
FLR23L15,19100275,19057474,"LINESTRING Z (-74.96244708400002 5.587188549000018 10, -74.962549034 5.5891869399999905 10)"
NSA23L14,19058255,19057870,"LINESTRING Z (-74.921578523 5.576377413999978 10, -74.921765317 5.575611804000005 10)"
NSA23L14,19102565,19058019,"LINESTRING Z (-74.932385958 5.661556745999974 10, -74.93216077199997 5.662199312999974 10)"
FLR23L15,19057559,19057560,"LINESTRING Z (-74.98854980499999 5.561598447999984 10, -74.98950522000001 5.564077046000023 10)"
NSA23L14,19058230,19058245,"LINESTRING Z (-74.88615267099999 5.669564842 10, -74.882199367 5.660649121000006 10)"
NSA23L14,19058074,19058076,"LINESTRING Z (-74.928805232 5.659238233999986 10, -74.92200353800001 5.657345089999978 10)"
NSA23L14,19102574,19057883,"LINESTRING Z (-74.92684231999999 5.585966413999984 10, -74.92618625799997 5.581374352000012 10)"
FLR23L15,19057422,19057423,"LINESTRING Z (-74.98187543 5.550658193000004 10, -74.98128241199998 5.552060412999992 10)"
NSA23L14,82876671,19058059,"LINESTRING Z (-74.93975981800003 5.680036764000022 10, -74.94012213000002 5.681102618000011 10)"
FLR23L15,19057374,19057375,"LINESTRING Z (-75.00080031300001 5.504778456999986 10, -75.00097069100002 5.50428111399998 10)"
FLR23L15,19100302,19057483,"LINESTRING Z (-74.974748804 5.576148276000026 10, -74.97799187200002 5.578024183000025 10)"
NSA23L12,19063119,19063120,"LINESTRING Z (-74.825384773 5.608391960999995 10, -74.82207002899997 5.608912281000016 10)"
NSA23L12,19061420,19061421,"LINESTRING Z (-74.81066827699999 5.684101247000001 10, -74.81239922100002 5.685723660999997 10)"
NSA23L12,19061326,19061092,"LINESTRING Z (-74.83965628700003 5.5803547979999735 9, -74.834728848 5.580711876000009 10)"
NSA23L14,19058179,19058180,"LINESTRING Z (-74.92625699400003 5.7108362440000064 10, -74.92665972999998 5.7157987940000226 10)"
NSA23L14,19057979,19057980,"LINESTRING Z (-74.95975153 5.655286734000015 10, -74.96068892699998 5.654751573999988 10)"
FLR23L15,19057416,19105236,"LINESTRING Z (-74.97929890699999 5.529422375000024 10, -74.97980371 5.529494651999983 10)"
NSA23L13,19057787,19057788,"LINESTRING Z (-74.89224060100003 5.570631160999994 10, -74.892735732 5.570877886999995 10)"
NSA23L14,19058142,19058143,"LINESTRING Z (-74.94606407200001 5.671356937999974 10, -74.94673124899998 5.671456997000007 10)"
NSA23L12,19061286,19061287,"LINESTRING Z (-74.84715528999999 5.676719374000015 10, -74.84783673099997 5.678253616999996 10)"
FLR23L15,19100259,19057290,"LINESTRING Z (-75.043953198 5.523815420999995 10, -75.04380814000001 5.523507658000028 10)"
NSA23L12,19061629,19063122,"LINESTRING Z (-74.79887144399999 5.670401701999992 10, -74.79853949599999 5.67063441800002 12)"
NSA23L14,19058056,19058057,"LINESTRING Z (-74.94041454 5.676916146999986 10, -74.93982310000001 5.679755961000012 10)"
NSA23L12,19061280,19061281,"LINESTRING Z (-74.84614564399999 5.665077963999977 10, -74.84462795399998 5.665909741999997 10)"
NSA23L12,19060831,19061079,"LINESTRING Z (-74.82313767 5.57842111299999 10, -74.82437273 5.578788196999994 10)"
NSA23L12,19061267,19061268,"LINESTRING Z (-74.87131434999998 5.6450238950000085 10, -74.87182261499999 5.64490835700002 10)"
NSA23L14,58007635,58007637,"LINESTRING Z (-74.90305132499998 5.6923273720000225 10, -74.90179626600002 5.69490400799998 10)"
NSA23L14,19057897,19058193,"LINESTRING Z (-74.94086636999998 5.591768618000003 10, -74.94127230999999 5.5905122020000135 10)"
NSA23L14,19057833,19057834,"LINESTRING Z (-74.89576778999998 5.590386889999991 10, -74.89682458200002 5.591189641000028 10)"
NSA23L12,19061156,19061155,"LINESTRING Z (-74.85373038 5.5566262030000075 10, -74.853765071 5.5553151949999915 10)"
NSA23L14,19057987,19057988,"LINESTRING Z (-74.96833376900003 5.654314985999974 10, -74.96953460100002 5.654764870999998 10)"
NSA23L12,19061318,19061319,"LINESTRING Z (-74.815693194 5.588630103000014 10, -74.816995072 5.591793166000002 10)"
FLR23L15,19057551,19057552,"LINESTRING Z (-74.954950543 5.523185178000006 10, -74.951915714 5.517897772000026 10)"
FLR23L15,19057370,19057371,"LINESTRING Z (-74.99550946 5.526351026999976 10, -74.99366151499999 5.527628676000006 10)"
FLR23L15,19057450,19057451,"LINESTRING Z (-74.96265542100002 5.526925026000015 10, -74.962662566 5.526184037999997 10)"
NSA23L12,19061645,19061086,"LINESTRING Z (-74.83038053899998 5.580330181000022 10, -74.828446311 5.57977970799999 10)"
NSA23L12,19061477,19061115,"LINESTRING Z (-74.854192797 5.573215528999981 10, -74.85376247200003 5.576118102999999 10)"
NSA23L14,19058287,19058288,"LINESTRING Z (-74.990468378 5.69702485900001 12, -74.992906452 5.699394142000017 12)"
FLR23L15,19057510,19057511,"LINESTRING Z (-74.99319779199999 5.612928346999979 10, -74.98911108700003 5.6138391040000215 10)"
NSA23L14,19058095,19058096,"LINESTRING Z (-74.90074129300001 5.64557696899999 10, -74.90009908299999 5.645810406999999 10)"
NSA23L14,19058094,19058098,"LINESTRING Z (-74.900849602 5.645559303000027 10, -74.89917605699998 5.640093251999986 10)"
NSA23L14,19057830,19057831,"LINESTRING Z (-74.891675013 5.587182707000011 10, -74.891710891 5.587236155000028 10)"
NSA23L14,19058146,19058147,"LINESTRING Z (-74.949949849 5.679080434000014 10, -74.95037789499997 5.681165865000025 10)"
NSA23L14,19058170,19058171,"LINESTRING Z (-74.93041953599999 5.697748886999989 10, -74.93039548600001 5.700088353000012 10)"
NSA23L14,19058102,19058103,"LINESTRING Z (-74.92196142799997 5.616289438000024 10, -74.92197231699998 5.617495851000001 10)"
NSA23L12,19061009,19061017,"LINESTRING Z (-74.801304168 5.606198640999992 10, -74.79802177300002 5.608616454000014 10)"
NSA23L14,19057964,19057965,"LINESTRING Z (-74.942568741 5.638638731000015 10, -74.94228275299997 5.6406194080000205 10)"
NSA23L14,19057947,19057953,"LINESTRING Z (-74.94361290799998 5.630364122999993 10, -74.944624363 5.630779000000018 10)"
NSA23L12,19061063,19061438,"LINESTRING Z (-74.78111035699999 5.645301731000018 10, -74.78071739900003 5.645227890000001 10)"
NSA23L12,19061197,19061198,"LINESTRING Z (-74.86841667300001 5.593814780999992 10, -74.86717370500003 5.595284790999983 10)"
NSA23L12,19061595,19061596,"LINESTRING Z (-74.85249689 5.558477559999972 10, -74.85082503400002 5.557709498000008 10)"
FLR23L15,19057541,19057542,"LINESTRING Z (-74.978608823 5.521284956999978 10, -74.97958433600002 5.519327412999985 10)"
NSA23L12,19063110,19063111,"LINESTRING Z (-74.878400548 5.73242925400001 10, -74.87602825800002 5.738207799000008 10)"
NSA23L12,19061219,19061220,"LINESTRING Z (-74.83469665000001 5.608039269000017 10, -74.83277815299999 5.608302972999979 10)"
NSA23L12,19061035,19061037,"LINESTRING Z (-74.78970211900003 5.6175238239999885 10, -74.78881016000003 5.618438347999984 10)"
FLR23L15,19057520,19057521,"LINESTRING Z (-75.00749379500002 5.624461661999987 10, -75.007793403 5.625952927000014 10)"
FLR23L15,19057573,19057574,"LINESTRING Z (-74.98759706300001 5.576703840999983 10, -74.98779318999999 5.577862164999999 10)"
NSA23L12,19061160,19061159,"LINESTRING Z (-74.85151056000001 5.5636641629999986 10, -74.85197780300001 5.5622075050000035 10)"
FLR23L15,19057533,19057536,"LINESTRING Z (-74.95698474599999 5.5916998089999765 10, -74.95644330099998 5.59177285200002 10)"
NSA23L14,19058035,19058040,"LINESTRING Z (-74.93665668300002 5.6690376839999885 10, -74.93664442 5.666984529999979 10)"
NSA23L14,19102579,19057848,"LINESTRING Z (-74.900159562 5.607577768999988 10, -74.90507347800002 5.607328597999981 10)"
FLR23L15,19100304,19057281,"LINESTRING Z (-75.014247528 5.500752276000014 10, -75.01799540299999 5.502925123000011 10)"
NSA23L12,19061073,19061075,"LINESTRING Z (-74.82839093299998 5.571840512999984 10, -74.82546024599998 5.573869598999977 10)"
NSA23L14,19058231,19058232,"LINESTRING Z (-74.886923126 5.673353964 10, -74.88735740200002 5.675397812000028 10)"
NSA23L12,19061167,19061160,"LINESTRING Z (-74.85114170999998 5.564378424999973 10, -74.85151056000001 5.5636641629999986 10)"
NSA23L12,19061614,19061615,"LINESTRING Z (-74.82227548399999 5.638867975999972 10, -74.82267623799999 5.641824271000019 10)"
FLR23L15,19100280,19057285,"LINESTRING Z (-75.013973362 5.49840168999998 10, -75.01947643400001 5.497642650999978 10)"
NSA23L12,58015879,58015880,"LINESTRING Z (-74.88242147 5.703967266999996 10, -74.88518273900002 5.7048432779999985 10)"
NSA23L12,19061448,19061449,"LINESTRING Z (-74.768479033 5.655650599000012 10, -74.76826160500002 5.656118676999995 10)"
NSA23L12,57998467,58015879,"LINESTRING Z (-74.87956715000001 5.7013138799999865 10, -74.88242147 5.703967266999996 10)"
NSA23L14,19058025,19058026,"LINESTRING Z (-74.933998455 5.665813521000018 10, -74.934215521 5.666391761999989 10)"
NSA23L13,19057754,19057755,"LINESTRING Z (-74.886255382 5.576999340999976 10, -74.88597285600002 5.577545885999996 10)"
FLR23L15,19057504,19057519,"LINESTRING Z (-75.00214133399999 5.612942167000028 10, -75.006666086 5.620538474 10)"
NSA23L12,19061237,19061238,"LINESTRING Z (-74.81859369099999 5.654662819000009 10, -74.81352427899998 5.656119473999979 10)"
NSA23L12,19061562,19061082,"LINESTRING Z (-74.82651361299997 5.579302427000016 10, -74.82659488399997 5.579275630999973 10)"
NSA23L12,19061215,19061217,"LINESTRING Z (-74.84742796 5.606456133999984 10, -74.84417335400002 5.607048206000002 10)"
NSA23L12,19061051,19061053,"LINESTRING Z (-74.782813024 5.632988364000028 10, -74.78271165799998 5.636285975000021 10)"
NSA23L12,19063102,19063103,"LINESTRING Z (-74.88148778599998 5.723213333999979 10, -74.88119661600001 5.720090199000026 10)"
FLR23L15,19057308,19057294,"LINESTRING Z (-75.04172062499998 5.521540318999996 10, -75.03947398600002 5.521534406000001 10)"
FLR23L15,19057550,19057551,"LINESTRING Z (-74.955525599 5.52757546700002 10, -74.954950543 5.523185178000006 10)"
FLR23L15,19057479,19057482,"LINESTRING Z (-74.96398469399998 5.595532305000006 10, -74.96302998800002 5.5968988249999825 10)"
NSA23L14,19057931,19057932,"LINESTRING Z (-74.94614111499999 5.6192845389999775 10, -74.946059935 5.619284241999992 10)"
FLR23L15,19057338,19057345,"LINESTRING Z (-75.01196698000001 5.531108819999986 10, -75.008086262 5.53674700900001 10)"
FLR23L15,19100260,19057292,"LINESTRING Z (-75.044014506 5.5227664110000205 10, -75.04291131000002 5.521492895999984 10)"
NSA23L12,19061447,19061451,"LINESTRING Z (-74.768765529 5.655051780999997 10, -74.76880610199999 5.655055557000026 12)"
NSA23L14,19058029,19058030,"LINESTRING Z (-74.93447866000002 5.667196088000026 10, -74.93443325599998 5.667033262000018 10)"
NSA23L14,19057835,19057836,"LINESTRING Z (-74.897114924 5.592183818000024 10, -74.897440974 5.593277527999987 10)"
NSA23L14,19058026,91429331,"LINESTRING Z (-74.934215521 5.666391761999989 10, -74.93393315600002 5.666500586999973 10)"
NSA23L12,19060993,19060002,"LINESTRING Z (-74.81334733099999 5.591224268000019 10, -74.81243473199999 5.593769749999979 10)"
NSA23L14,19058002,19058003,"LINESTRING Z (-74.932401589 5.641429696999978 10, -74.93227412800002 5.641014448000021 10)"
FLR23L15,19100278,19057547,"LINESTRING Z (-74.96721838600001 5.534183381999981 10, -74.96639146899997 5.539222047999999 10)"
NSA23L12,19061098,19061099,"LINESTRING Z (-74.85287610300003 5.579412919999982 10, -74.85434983900001 5.579400433999979 10)"
FLR23L15,19057557,19057558,"LINESTRING Z (-74.98725465400003 5.560823002999996 10, -74.98835139099998 5.561084447999974 10)"
NSA23L12,19061117,19061121,"LINESTRING Z (-74.87539036200002 5.57790928899999 10, -74.875418051 5.577981683000019 10)"
NSA23L12,19061047,19061049,"LINESTRING Z (-74.78338050600001 5.628816131999997 10, -74.78321865200002 5.629838328999995 10)"
NSA23L14,19039192,19039193,"LINESTRING Z (-74.93066877500002 5.578684328999998 10, -74.931651477 5.577558352999972 10)"
FLR23L15,19057313,19057315,"LINESTRING Z (-75.03427210699999 5.513026079999975 10, -75.03358172399999 5.510522217000016 10)"
NSA23L13,19057803,19057804,"LINESTRING Z (-74.88567195500002 5.577940551999973 10, -74.88520971000003 5.579520176000017 10)"
NSA23L12,19061180,19061181,"LINESTRING Z (-74.87121942599998 5.5970476640000015 10, -74.87014657100002 5.597890307 10)"
NSA23L14,19057905,19057906,"LINESTRING Z (-74.94097216199998 5.596407498000019 10, -74.94349649399999 5.598221328000022 10)"
FLR23L15,19057476,19057477,"LINESTRING Z (-74.96416424199998 5.595016052000005 10, -74.96420076700002 5.595142698000018 10)"
FLR23L15,19100268,19057317,"LINESTRING Z (-75.03419012900002 5.5129986869999925 10, -75.025387207 5.51496552399999 10)"
NSA23L14,19057943,19057944,"LINESTRING Z (-74.94272520700002 5.628421606000018 10, -74.942745156 5.6293795610000075 10)"
NSA23L12,19102429,19061013,"LINESTRING Z (-74.80071015700003 5.607736020000004 10, -74.800424367 5.6088670870000215 10)"
NSA23L12,19061019,19061021,"LINESTRING Z (-74.79611967800003 5.610002334000001 10, -74.79494749600002 5.610853433999978 10)"
NSA23L14,19058277,19058272,"LINESTRING Z (-74.97728281399998 5.685799208999981 12, -74.97743593799999 5.6876017060000095 12)"
NSA23L12,84704381,19063067,"LINESTRING Z (-74.840692321 5.702306867000004 10, -74.832852565 5.706668644999979 10)"
NSA23L14,19058022,19058023,"LINESTRING Z (-74.93339964799998 5.664060016000008 10, -74.93361738099998 5.66470151499999 10)"
NSA23L12,19061243,19061244,"LINESTRING Z (-74.870128314 5.619014143000015 10, -74.86802022199998 5.620024528999977 10)"
FLR23L15,19057562,19057563,"LINESTRING Z (-74.99068835399999 5.565925676999996 10, -74.99119830900003 5.567611967000005 10)"
FLR23L15,19057377,19057378,"LINESTRING Z (-74.99758048799998 5.505605831000025 10, -74.99650712800002 5.5059057159999725 10)"
NSA23L14,19058123,19058124,"LINESTRING Z (-74.903888134 5.6661519610000255 10, -74.90288827799998 5.665772285999992 10)"
NSA23L14,19057911,19057912,"LINESTRING Z (-74.95009635100001 5.595950968000011 10, -74.95095049000003 5.596208004000005 10)"
NSA23L14,92212562,92212563,"LINESTRING Z (-74.96748124999999 5.640470830000027 10, -74.96790433000001 5.6399041700000225 10)"
NSA23L14,92212563,92212564,"LINESTRING Z (-74.96790433000001 5.6399041700000225 10, -74.96829846999998 5.639343059999987 10)"
NSA23L14,19057806,19057823,"LINESTRING Z (-74.89311622100001 5.57236939400002 11, -74.89375680799998 5.572305810999978 10)"
NSA23L14,92217997,19057586,"LINESTRING Z (-74.989495191 5.622979482999995 9, -74.98709967000002 5.623907105000001 10)"
NSA23L14,19058173,19058178,"LINESTRING Z (-74.93009334800001 5.702005675000009 10, -74.92977465500002 5.702555709000023 10)"
NSA23L14,19058222,19058223,"LINESTRING Z (-74.93852439800003 5.716389929999991 10, -74.93840766599999 5.721088509000026 10)"
NSA23L14,19058270,19058271,"LINESTRING Z (-74.97649492599999 5.680180870000015 12, -74.978695813 5.681750448999992 12)"
NSA23L14,19058021,19058022,"LINESTRING Z (-74.933100696 5.6631832649999865 10, -74.93339964799998 5.664060016000008 10)"
NSA23L14,19058207,19058209,"LINESTRING Z (-74.97369028600002 5.670984750999992 10, -74.97685435 5.668140643000015 10)"
NSA23L12,19063101,19063102,"LINESTRING Z (-74.87855682899999 5.722255081000014 10, -74.88148778599998 5.723213333999979 10)"
FLR23L15,19057436,19057438,"LINESTRING Z (-74.96733162100003 5.534042811999996 10, -74.96166184999998 5.532667946999993 10)"
NSA23L14,19057853,19057854,"LINESTRING Z (-74.90241362500001 5.573930140000016 10, -74.90291450500001 5.574043990999996 10)"
NSA23L14,19058193,19057898,"LINESTRING Z (-74.94127230999999 5.5905122020000135 10, -74.941936038 5.588557290999972 10)"
NSA23L12,19102411,19061124,"LINESTRING Z (-74.86753975900001 5.578516829000023 10, -74.86752653500002 5.576993277999975 10)"
NSA23L12,19063125,19063126,"LINESTRING Z (-74.79021299700003 5.672508021999988 12, -74.78660203499999 5.670525734000023 12)"
NSA23L14,19058001,19058002,"LINESTRING Z (-74.93272322600001 5.645453056000008 10, -74.932401589 5.641429696999978 10)"
NSA23L14,19057922,19057923,"LINESTRING Z (-74.94504247499998 5.608390471999996 10, -74.94497953400003 5.608336022000003 10)"
NSA23L12,19063064,19063065,"LINESTRING Z (-74.83833345300002 5.701597385000014 10, -74.840830343 5.70230559700002 10)"
NSA23L13,19057768,19057769,"LINESTRING Z (-74.889041786 5.57543109300002 10, -74.88964814799999 5.574869487000001 10)"
NSA23L14,19102567,19057910,"LINESTRING Z (-74.94929338100002 5.596258907999982 16, -74.94930184100002 5.595915546000015 10)"
FLR23L15,19057414,19057415,"LINESTRING Z (-74.98156163800002 5.527918523999972 10, -74.97980371 5.529494651999983 10)"
FLR23L15,19100294,19057353,"LINESTRING Z (-75.010267301 5.517494021999994 10, -75.01245344300003 5.513340981999988 10)"
FLR23L15,19100274,19057349,"LINESTRING Z (-75.01438763300001 5.526972872999977 10, -75.00530370299998 5.528777472999991 10)"
NSA23L12,19061208,19061209,"LINESTRING Z (-74.85038556 5.602136432999998 10, -74.84975886699999 5.603760535999982 10)"
FLR23L15,19057330,19057337,"LINESTRING Z (-75.01444187499999 5.526936009999986 10, -75.01304762199999 5.529506707999985 10)"
NSA23L12,19061108,19061109,"LINESTRING Z (-74.783232096 5.639258953000024 10, -74.78949405600002 5.63793644499998 10)"
NSA23L12,70790962,70790963,"LINESTRING Z (-74.86318155499998 5.578821182000013 10, -74.86368658499998 5.578829412999994 10)"
NSA23L12,19061039,19061041,"LINESTRING Z (-74.78792612000001 5.619172186000014 10, -74.78440365900002 5.624357453000016 10)"
FLR23L15,19057412,19057413,"LINESTRING Z (-74.98023916599999 5.524937099999988 10, -74.97813297800002 5.522209549000024 10)"
NSA23L14,19102570,19058108,"LINESTRING Z (-74.89999602699999 5.606439480000006 9, -74.897321525 5.607703624999999 9)"
FLR23L15,19057459,19057460,"LINESTRING Z (-74.97359361999997 5.5702729230000045 10, -74.97300956599997 5.571675151000022 10)"
NSA23L14,19058124,19058249,"LINESTRING Z (-74.90288827799998 5.665772285999992 10, -74.90128222200002 5.667321398000013 10)"
NSA23L13,19057777,19057778,"LINESTRING Z (-74.88653008699998 5.575887997999985 10, -74.88610582199999 5.576229794000028 10)"
FLR23L15,19057392,19057393,"LINESTRING Z (-74.98837597199997 5.535195627000007 10, -74.98718917600002 5.537982026000009 10)"
NSA23L14,19058043,19057997,"LINESTRING Z (-74.93631491899998 5.651397031999977 10, -74.93587311700003 5.65183186500002 10)"
NSA23L14,19058000,19058001,"LINESTRING Z (-74.93371008499997 5.647648973999992 10, -74.93272322600001 5.645453056000008 10)"
NSA23L14,19058212,19058213,"LINESTRING Z (-74.94302812400002 5.696390667000003 10, -74.95461530300003 5.6928912050000235 10)"
FLR23L15,19057283,19057286,"LINESTRING Z (-75.01395582200001 5.498519111000007 10, -75.01271511300001 5.495835322999994 10)"
NSA23L14,84246682,84246725,"LINESTRING Z (-74.93770167000002 5.671394439999972 10, -74.93155082999999 5.673376669999982 10)"
NSA23L14,19057995,19057974,"LINESTRING Z (-74.95282142600001 5.644537526000022 10, -74.94674819599999 5.645206549000022 10)"
FLR23L15,19057405,19057406,"LINESTRING Z (-74.99048126600002 5.548447560999989 10, -74.994174639 5.549987858000009 10)"
NSA23L14,19102590,19058089,"LINESTRING Z (-74.909370088 5.656934632999992 10, -74.90817018899997 5.659880523000027 10)"
NSA23L14,19058040,19058041,"LINESTRING Z (-74.93664442 5.666984529999979 10, -74.93718613599998 5.667101301000002 10)"
NSA23L14,19039194,19039195,"LINESTRING Z (-74.93301773899998 5.575869893000004 14, -74.934075356 5.574726109999972 10)"
NSA23L14,19057935,19057936,"LINESTRING Z (-74.94430409400002 5.621656255999994 10, -74.94263759400002 5.623765619999972 10)"
NSA23L14,19057809,19057810,"LINESTRING Z (-74.92439377300002 5.590337422999994 10, -74.92031281999999 5.595397298000023 10)"
NSA23L12,19061619,19061620,"LINESTRING Z (-74.82023703200002 5.654450559999987 10, -74.818658293 5.654750718999992 10)"
NSA23L12,84622895,19061151,"LINESTRING Z (-74.851569531 5.551114156999972 10, -74.848821956 5.550303181999993 10)"
FLR23L15,19057319,19057323,"LINESTRING Z (-75.01509328499998 5.521926328000006 10, -75.01457823599998 5.521945320999976 10)"
NSA23L14,19058035,19058105,"LINESTRING Z (-74.93665668300002 5.6690376839999885 10, -74.93654067300002 5.668940561999989 10)"
NSA23L13,19057770,19057771,"LINESTRING Z (-74.89005710100002 5.574521305000019 10, -74.89026749700002 5.574453413000015 10)"
NSA23L12,19057751,19057752,"LINESTRING Z (-74.88677478599999 5.5741132790000165 10, -74.88440408299999 5.576188197000022 10)"
NSA23L14,19058008,19058009,"LINESTRING Z (-74.92762701100003 5.635596120999992 10, -74.92753697500001 5.635306619000005 10)"
FLR23L15,19057457,19057458,"LINESTRING Z (-74.97588669599998 5.564862650000009 10, -74.97398932200002 5.569331799999986 10)"
NSA23L14,19057810,19057811,"LINESTRING Z (-74.92031281999999 5.595397298000023 10, -74.91719065799998 5.601658897999982 10)"
NSA23L13,19102503,19057767,"LINESTRING Z (-74.88865346099999 5.575810074000003 10, -74.88866369800002 5.575725170999988 10)"
NSA23L13,19057767,19057768,"LINESTRING Z (-74.88866369800002 5.575725170999988 10, -74.889041786 5.57543109300002 10)"
NSA23L12,19061252,19061253,"LINESTRING Z (-74.86848929899998 5.630026645999976 10, -74.86823148799999 5.631176874999994 10)"
NSA23L12,19061232,19061309,"LINESTRING Z (-74.823625403 5.651295773000015 10, -74.82351716599999 5.651295351999977 12)"
NSA23L14,19058229,19058230,"LINESTRING Z (-74.896590323 5.669324228999983 10, -74.88615267099999 5.669564842 10)"
NSA23L13,19057782,19057783,"LINESTRING Z (-74.88963553299999 5.574137499000017 10, -74.890150151 5.573507776999975 10)"
NSA23L14,19058141,19058142,"LINESTRING Z (-74.94430891399998 5.671029655999973 10, -74.94606407200001 5.671356937999974 10)"
NSA23L14,19102586,19057815,"LINESTRING Z (-74.91694693199997 5.601957104000007 10, -74.91144753999998 5.599795109000013 10)"
NSA23L14,19058189,19058190,"LINESTRING Z (-74.89649985199998 5.572698238999976 10, -74.90253494299998 5.569892225999979 10)"
NSA23L14,19057921,19057922,"LINESTRING Z (-74.94755180599998 5.608640008999998 10, -74.94504247499998 5.608390471999996 10)"
NSA23L14,19058151,19058152,"LINESTRING Z (-74.903806207 5.60830433000001 10, -74.90374019699999 5.609321582000007 10)"
NSA23L14,19102568,19058053,"LINESTRING Z (-74.93668515000002 5.669634202999987 10, -74.93788780099999 5.671539956000004 10)"
NSA23L12,19061418,19061419,"LINESTRING Z (-74.80850446400001 5.681535597999982 10, -74.80850230099998 5.68208677299998 10)"
NSA23L14,19058165,19058166,"LINESTRING Z (-74.93278406299999 5.690692044999992 10, -74.932020588 5.691741051999998 10)"
NSA23L12,19061272,19061273,"LINESTRING Z (-74.867030532 5.653861215000006 10, -74.86521390399997 5.656460303000017 10)"
FLR23L15,19057326,19057327,"LINESTRING Z (-75.00973770399997 5.519366456 10, -75.00985443500002 5.5189954410000155 10)"
NSA23L14,19058061,82872681,"LINESTRING Z (-74.94177218099998 5.685955965000005 10, -74.94189175999998 5.6872847879999995 10)"
NSA23L12,19061274,19061275,"LINESTRING Z (-74.86268732399998 5.658125036000001 10, -74.86026843100001 5.658278423000013 10)"
NSA23L14,19057953,19057954,"LINESTRING Z (-74.944624363 5.630779000000018 10, -74.94680897699999 5.631544281000004 10)"
FLR23L15,19057319,19057320,"LINESTRING Z (-75.01509328499998 5.521926328000006 10, -75.01512861499998 5.52188126599998 10)"
FLR23L15,19057397,19057398,"LINESTRING Z (-74.986438572 5.542648731999975 10, -74.98756602100002 5.542376193999985 10)"
NSA23L14,19102546,19057999,"LINESTRING Z (-74.93587311700003 5.65183186500002 10, -74.93381833500001 5.647892458000001 10)"
NSA23L14,19057920,19057921,"LINESTRING Z (-74.94771467300001 5.608748139999989 10, -74.94755180599998 5.608640008999998 10)"
NSA23L14,19057974,84387282,"LINESTRING Z (-74.94674819599999 5.645206549000022 10, -74.94422100600002 5.644866518000015 10)"
FLR23L15,19057467,19057468,"LINESTRING Z (-74.97817802200001 5.5700760500000115 10, -74.97918834000001 5.570038088999979 10)"
NSA23L12,19061236,19061237,"LINESTRING Z (-74.82019752100001 5.654173003999972 10, -74.81859369099999 5.654662819000009 10)"
FLR23L15,19057316,19057288,"LINESTRING Z (-75.030374413 5.507950946999983 10, -75.02984108200002 5.5072550560000195 10)"
NSA23L12,19061140,19061141,"LINESTRING Z (-74.87282374799997 5.60861915800001 10, -74.873196715 5.609934430999999 10)"
NSA23L14,19057949,19057950,"LINESTRING Z (-74.94264806299998 5.631016638999995 10, -74.94236792800001 5.6309089779999795 10)"
NSA23L14,19058289,19058290,"LINESTRING Z (-74.98614435799999 5.688064467000004 12, -74.98810717999999 5.687379372000009 12)"
NSA23L14,82872681,19058063,"LINESTRING Z (-74.94189175999998 5.6872847879999995 10, -74.942255343 5.689228101000026 10)"
